mass_accuracy_diff,rank_accuracy_diff,in_mask_mass_accuracy,in_mask_rank_accuracy,out_mask_mass_accuracy,out_mask_rank_accuracy,model,xai_method,pretraining,label
0.07269999999999999,0.04169999999999996,0.3573,0.3691,0.2846,0.3274,swinvit,gradient,from_scratch,Cardiomegaly
0.09160000000000001,0.0655,0.3648,0.3636,0.2732,0.2981,swinvit,gradient,from_scratch,Cardiomegaly
0.07389999999999997,0.0403,0.427,0.4068,0.3531,0.3665,swinvit,gradient,from_scratch,Cardiomegaly
0.050299999999999956,0.025000000000000022,0.355,0.3496,0.3047,0.3246,swinvit,gradient,from_scratch,Cardiomegaly
0.14580000000000004,0.06709999999999999,0.4071,0.3582,0.2613,0.2911,swinvit,gradient,from_scratch,Cardiomegaly
0.05180000000000001,0.030700000000000005,0.3491,0.3632,0.2973,0.3325,swinvit,gradient,from_scratch,Cardiomegaly
-0.0005999999999999894,-0.003300000000000025,0.2152,0.2568,0.2158,0.2601,swinvit,gradient,from_scratch,Cardiomegaly
0.06039999999999998,0.06540000000000001,0.283,0.3196,0.2226,0.2542,swinvit,gradient,from_scratch,Cardiomegaly
0.05199999999999999,0.02360000000000001,0.3726,0.3536,0.3206,0.33,swinvit,gradient,from_scratch,Cardiomegaly
0.016099999999999975,0.02629999999999999,0.2161,0.2762,0.2,0.2499,swinvit,gradient,from_scratch,Cardiomegaly
0.005599999999999994,0.008599999999999997,0.3265,0.3462,0.3209,0.3376,swinvit,gradient,from_scratch,Cardiomegaly
0.033399999999999985,0.013400000000000023,0.2561,0.2888,0.2227,0.2754,swinvit,gradient,from_scratch,Cardiomegaly
0.010099999999999998,0.0015000000000000013,0.264,0.3154,0.2539,0.3139,swinvit,gradient,from_scratch,Cardiomegaly
-0.01990000000000003,0.0017000000000000348,0.4573,0.3894,0.4772,0.3877,swinvit,gradient,from_scratch,Cardiomegaly
0.07919999999999999,0.05619999999999997,0.368,0.3454,0.2888,0.2892,swinvit,gradient,from_scratch,Cardiomegaly
0.12320000000000003,0.0847,0.4242,0.3964,0.301,0.3117,swinvit,gradient,from_scratch,Cardiomegaly
0.0877,0.0655,0.3451,0.3381,0.2574,0.2726,swinvit,gradient,from_scratch,Cardiomegaly
0.004100000000000048,-0.005300000000000027,0.2861,0.2915,0.282,0.2968,swinvit,gradient,from_scratch,Cardiomegaly
0.07170000000000004,0.04069999999999996,0.4287,0.3702,0.357,0.3295,swinvit,gradient,from_scratch,Cardiomegaly
0.06830000000000003,0.040500000000000036,0.3634,0.3446,0.2951,0.3041,swinvit,gradient,from_scratch,Cardiomegaly
-0.0126,-0.003999999999999948,0.3075,0.3062,0.3201,0.3102,swinvit,gradient,from_scratch,Cardiomegaly
0.044399999999999995,0.05230000000000001,0.3236,0.3267,0.2792,0.2744,swinvit,gradient,from_scratch,Cardiomegaly
0.07769999999999999,0.04179999999999995,0.3848,0.3596,0.3071,0.3178,swinvit,gradient,from_scratch,Cardiomegaly
0.03689999999999999,0.02959999999999996,0.306,0.3208,0.2691,0.2912,swinvit,gradient,from_scratch,Cardiomegaly
0.18519999999999998,0.11699999999999999,0.4488,0.366,0.2636,0.249,vit,gradient,from_scratch,Cardiomegaly
0.05770000000000003,0.06490000000000001,0.3407,0.3196,0.283,0.2547,vit,gradient,from_scratch,Cardiomegaly
0.12859999999999996,0.1273,0.3198,0.3155,0.1912,0.1882,vit,gradient,from_scratch,Cardiomegaly
0.12669999999999998,0.0952,0.3967,0.3628,0.27,0.2676,vit,gradient,from_scratch,Cardiomegaly
0.09740000000000001,0.16460000000000002,0.2686,0.3013,0.1712,0.1367,vit,gradient,from_scratch,Cardiomegaly
0.08419999999999997,0.1036,0.2855,0.3161,0.2013,0.2125,vit,gradient,from_scratch,Cardiomegaly
0.12210000000000004,0.11579999999999999,0.4015,0.3596,0.2794,0.2438,vit,gradient,from_scratch,Cardiomegaly
0.2313,0.17859999999999998,0.4732,0.4185,0.2419,0.2399,vit,gradient,from_scratch,Cardiomegaly
0.1298,0.09310000000000002,0.3151,0.2785,0.1853,0.1854,vit,gradient,from_scratch,Cardiomegaly
0.06669999999999998,0.048600000000000004,0.293,0.2823,0.2263,0.2337,vit,gradient,from_scratch,Cardiomegaly
0.038199999999999984,0.056599999999999984,0.1861,0.1984,0.1479,0.1418,vit,gradient,from_scratch,Cardiomegaly
0.01469999999999999,0.005299999999999999,0.154,0.1688,0.1393,0.1635,vit,gradient,from_scratch,Cardiomegaly
0.09079999999999999,0.0711,0.4319,0.3705,0.3411,0.2994,vit,gradient,from_scratch,Cardiomegaly
0.0958,0.09799999999999998,0.3659,0.3621,0.2701,0.2641,vit,gradient,from_scratch,Cardiomegaly
0.017199999999999993,0.04389999999999997,0.2134,0.2568,0.1962,0.2129,vit,gradient,from_scratch,Cardiomegaly
0.1346,0.0413,0.4621,0.3594,0.3275,0.3181,vit,gradient,from_scratch,Cardiomegaly
0.06260000000000002,0.0947,0.2305,0.2594,0.1679,0.1647,vit,gradient,from_scratch,Cardiomegaly
0.0874,0.08559999999999998,0.2359,0.2236,0.1485,0.138,vit,gradient,from_scratch,Cardiomegaly
0.1053,0.11809999999999998,0.3595,0.3525,0.2542,0.2344,vit,gradient,from_scratch,Cardiomegaly
0.018100000000000005,0.02310000000000001,0.2444,0.2859,0.2263,0.2628,vit,gradient,from_scratch,Cardiomegaly
0.0826,0.08269999999999997,0.3385,0.3147,0.2559,0.232,vit,gradient,from_scratch,Cardiomegaly
0.030200000000000005,-0.005099999999999993,0.413,0.3199,0.3828,0.325,vit,gradient,from_scratch,Cardiomegaly
0.10930000000000001,0.08100000000000002,0.4455,0.3854,0.3362,0.3044,vit,gradient,from_scratch,Cardiomegaly
0.060199999999999976,0.07899999999999999,0.283,0.3126,0.2228,0.2336,vit,gradient,from_scratch,Cardiomegaly
0.11330000000000001,0.091,0.2519,0.2361,0.1386,0.1451,vit,gradient,from_scratch,Cardiomegaly
0.024999999999999994,0.07669999999999999,0.1958,0.247,0.1708,0.1703,vit,gradient,from_scratch,Cardiomegaly
0.1755,0.14579999999999999,0.3802,0.3692,0.2047,0.2234,vit,gradient,from_scratch,Cardiomegaly
0.1758,0.13429999999999997,0.3493,0.3237,0.1735,0.1894,vit,gradient,from_scratch,Cardiomegaly
0.2274,0.17329999999999998,0.4848,0.4024,0.2574,0.2291,vit,gradient,from_scratch,Cardiomegaly
0.06579999999999997,0.11430000000000001,0.3917,0.3835,0.3259,0.2692,vit,gradient,from_scratch,Cardiomegaly
0.05790000000000001,0.059599999999999986,0.2243,0.2355,0.1664,0.1759,vit,gradient,from_scratch,Cardiomegaly
0.06279999999999997,0.08229999999999998,0.3494,0.3071,0.2866,0.2248,vit,gradient,from_scratch,Cardiomegaly
0.1688,0.15420000000000003,0.3799,0.3803,0.2111,0.2261,vit,gradient,from_scratch,Cardiomegaly
0.12370000000000003,0.13389999999999996,0.334,0.346,0.2103,0.2121,vit,gradient,from_scratch,Cardiomegaly
0.06280000000000002,0.019199999999999995,0.4031,0.3144,0.3403,0.2952,vit,gradient,from_scratch,Cardiomegaly
0.05779999999999996,0.06119999999999998,0.3131,0.2996,0.2553,0.2384,vit,gradient,from_scratch,Cardiomegaly
0.09589999999999999,0.06490000000000001,0.3983,0.3286,0.3024,0.2637,vit,gradient,from_scratch,Cardiomegaly
0.06209999999999999,0.06520000000000001,0.299,0.3098,0.2369,0.2446,vit,gradient,from_scratch,Cardiomegaly
0.020900000000000002,0.03489999999999999,0.212,0.2311,0.1911,0.1962,vit,gradient,from_scratch,Cardiomegaly
0.041100000000000025,0.005400000000000016,0.279,0.2513,0.2379,0.2459,vit,gradient,from_scratch,Cardiomegaly
0.07520000000000002,0.10740000000000002,0.2706,0.3183,0.1954,0.2109,vit,gradient,from_scratch,Cardiomegaly
0.0022999999999999965,-0.00849999999999998,0.2086,0.2159,0.2063,0.2244,vit,gradient,from_scratch,Cardiomegaly
0.22300000000000003,0.17809999999999998,0.4126,0.364,0.1896,0.1859,vit,gradient,from_scratch,Cardiomegaly
0.05130000000000001,0.0685,0.2136,0.2405,0.1623,0.172,vit,gradient,from_scratch,Cardiomegaly
0.05560000000000001,0.04310000000000003,0.2461,0.269,0.1905,0.2259,vit,gradient,from_scratch,Cardiomegaly
0.12370000000000003,0.13719999999999996,0.2921,0.3188,0.1684,0.1816,vit,gradient,from_scratch,Cardiomegaly
0.1491,0.09939999999999999,0.4189,0.3594,0.2698,0.26,vit,gradient,from_scratch,Cardiomegaly
0.07189999999999996,0.015199999999999991,0.3792,0.3223,0.3073,0.3071,vit,gradient,from_scratch,Cardiomegaly
0.13659999999999997,0.09040000000000001,0.3213,0.2822,0.1847,0.1918,vit,gradient,from_scratch,Cardiomegaly
0.07720000000000002,0.059599999999999986,0.2877,0.3091,0.2105,0.2495,vit,gradient,from_scratch,Cardiomegaly
0.031,0.053600000000000037,0.2723,0.3027,0.2413,0.2491,vit,gradient,from_scratch,Cardiomegaly
0.08149999999999999,0.07719999999999999,0.2248,0.2493,0.1433,0.1721,vit,gradient,from_scratch,Cardiomegaly
0.12179999999999999,0.11910000000000001,0.3594,0.3421,0.2376,0.223,vit,gradient,from_scratch,Cardiomegaly
0.0758,0.07279999999999998,0.2475,0.2527,0.1717,0.1799,vit,gradient,from_scratch,Cardiomegaly
0.00789999999999999,-0.010699999999999987,0.2405,0.2424,0.2326,0.2531,vit,gradient,from_scratch,Cardiomegaly
0.07239999999999999,0.1003,0.2302,0.2877,0.1578,0.1874,vit,gradient,from_scratch,Cardiomegaly
0.019100000000000006,0.036599999999999966,0.3129,0.3151,0.2938,0.2785,vit,gradient,from_scratch,Cardiomegaly
0.13690000000000002,0.09399999999999997,0.5231,0.4195,0.3862,0.3255,vit,gradient,from_scratch,Cardiomegaly
0.10410000000000003,0.10880000000000001,0.3694,0.3362,0.2653,0.2274,vit,gradient,from_scratch,Cardiomegaly
0.09440000000000001,0.05629999999999999,0.2923,0.2491,0.1979,0.1928,vit,gradient,from_scratch,Cardiomegaly
0.1008,0.07700000000000001,0.3962,0.3524,0.2954,0.2754,vit,gradient,from_scratch,Cardiomegaly
0.11880000000000002,0.07779999999999998,0.4025,0.3337,0.2837,0.2559,vit,gradient,from_scratch,Cardiomegaly
0.11559999999999998,0.123,0.4219,0.389,0.3063,0.266,vit,gradient,from_scratch,Cardiomegaly
0.1608,0.07850000000000001,0.4637,0.3755,0.3029,0.297,vit,gradient,from_scratch,Cardiomegaly
0.09400000000000003,0.06730000000000003,0.3795,0.3185,0.2855,0.2512,vit,gradient,from_scratch,Cardiomegaly
0.15009999999999998,0.12230000000000002,0.3465,0.329,0.1964,0.2067,vit,gradient,from_scratch,Cardiomegaly
0.0030000000000000027,0.015699999999999992,0.3037,0.2832,0.3007,0.2675,vit,gradient,from_scratch,Cardiomegaly
0.05559999999999998,0.05890000000000001,0.3383,0.316,0.2827,0.2571,vit,gradient,from_scratch,Cardiomegaly
0.036300000000000006,0.1292,0.0903,0.2096,0.054,0.0804,densenet,gradient,from_scratch,Lung Opacity
0.013999999999999985,0.021199999999999997,0.1294,0.2259,0.1154,0.2047,densenet,gradient,from_scratch,Lung Opacity
-0.0204,-0.041299999999999976,0.1313,0.2417,0.1517,0.283,densenet,gradient,from_scratch,Lung Opacity
0.08749999999999997,0.11109999999999998,0.2704,0.3735,0.1829,0.2624,densenet,gradient,from_scratch,Lung Opacity
0.009600000000000001,0.0135,0.0279,0.0135,0.0183,0.0,densenet,gradient,from_scratch,Lung Opacity
0.0012,0.0,0.0028,0.0,0.0016,0.0,densenet,gradient,from_scratch,Lung Opacity
0.006799999999999997,0.0176,0.0324,0.0245,0.0256,0.0069,densenet,gradient,from_scratch,Lung Opacity
0.0802,0.09699999999999998,0.2311,0.292,0.1509,0.195,densenet,gradient,from_scratch,Lung Opacity
-0.016600000000000004,-0.036099999999999965,0.2505,0.2962,0.2671,0.3323,densenet,gradient,from_scratch,Lung Opacity
0.04299999999999998,0.029500000000000026,0.3684,0.388,0.3254,0.3585,densenet,gradient,from_scratch,Lung Opacity
0.0324,0.0683,0.1141,0.1293,0.0817,0.061,densenet,gradient,from_scratch,Lung Opacity
0.0673,0.18519999999999998,0.1313,0.2598,0.064,0.0746,densenet,gradient,from_scratch,Lung Opacity
0.05979999999999999,0.198,0.0885,0.2038,0.0287,0.0058,densenet,gradient,from_scratch,Lung Opacity
0.022000000000000006,0.0353,0.1315,0.1824,0.1095,0.1471,densenet,gradient,from_scratch,Lung Opacity
0.048499999999999995,0.19290000000000002,0.0836,0.2207,0.0351,0.0278,densenet,gradient,from_scratch,Lung Opacity
0.08180000000000001,0.2365,0.1274,0.2763,0.0456,0.0398,densenet,gradient,from_scratch,Lung Opacity
0.0032000000000000015,0.007400000000000004,0.0494,0.1183,0.0462,0.1109,densenet,gradient,from_scratch,Lung Opacity
-0.0059999999999999915,-0.010100000000000026,0.1201,0.2282,0.1261,0.2383,densenet,gradient,from_scratch,Lung Opacity
0.011699999999999988,0.003400000000000014,0.2475,0.3386,0.2358,0.3352,densenet,gradient,from_scratch,Lung Opacity
0.010800000000000004,0.008899999999999991,0.1468,0.2019,0.136,0.193,densenet,gradient,from_scratch,Lung Opacity
0.03169999999999999,0.10420000000000001,0.0977,0.1705,0.066,0.0663,densenet,gradient,from_scratch,Lung Opacity
0.020299999999999985,-0.00990000000000002,0.1339,0.2884,0.1136,0.2983,densenet,gradient,from_scratch,Lung Opacity
0.0441,0.018100000000000005,0.2137,0.3219,0.1696,0.3038,densenet,gradient,from_scratch,Lung Opacity
0.05639999999999999,0.13249999999999998,0.15,0.2734,0.0936,0.1409,densenet,gradient,from_scratch,Lung Opacity
0.055300000000000016,0.0676,0.2639,0.3074,0.2086,0.2398,densenet,gradient,from_scratch,Lung Opacity
0.030299999999999994,0.04519999999999999,0.1926,0.2818,0.1623,0.2366,densenet,gradient,from_scratch,Lung Opacity
-0.03109999999999999,-0.057400000000000034,0.1627,0.1944,0.1938,0.2518,densenet,gradient,from_scratch,Lung Opacity
-0.016600000000000004,-0.01730000000000001,0.1242,0.2442,0.1408,0.2615,densenet,gradient,from_scratch,Lung Opacity
0.09010000000000001,0.1541,0.1587,0.2239,0.0686,0.0698,densenet,gradient,from_scratch,Lung Opacity
0.07829999999999998,0.05550000000000005,0.4456,0.5139,0.3673,0.4584,densenet,gradient,from_scratch,Lung Opacity
0.06190000000000001,0.09710000000000002,0.2068,0.3069,0.1449,0.2098,densenet,gradient,from_scratch,Lung Opacity
0.08449999999999999,0.10229999999999997,0.2829,0.3363,0.1984,0.234,densenet,gradient,from_scratch,Lung Opacity
0.02579999999999999,0.05030000000000001,0.1505,0.3281,0.1247,0.2778,densenet,gradient,from_scratch,Lung Opacity
-0.025,-0.053500000000000006,0.0574,0.0484,0.0824,0.1019,densenet,gradient,from_scratch,Lung Opacity
0.010099999999999998,0.01870000000000001,0.0658,0.1107,0.0557,0.092,densenet,gradient,from_scratch,Lung Opacity
-0.025899999999999992,-0.13419999999999999,0.0369,0.0584,0.0628,0.1926,densenet,gradient,from_scratch,Lung Opacity
0.012899999999999995,0.011799999999999977,0.2309,0.2788,0.218,0.267,densenet,gradient,from_scratch,Lung Opacity
0.0143,0.0174,0.0361,0.0228,0.0218,0.0054,densenet,gradient,from_scratch,Lung Opacity
-0.0116,-0.03570000000000001,0.1554,0.2143,0.167,0.25,densenet,gradient,from_scratch,Lung Opacity
0.030700000000000005,0.09899999999999999,0.0884,0.1465,0.0577,0.0475,densenet,gradient,from_scratch,Lung Opacity
0.017,0.0956,0.039,0.1068,0.022,0.0112,densenet,gradient,from_scratch,Lung Opacity
0.02650000000000001,0.03760000000000002,0.1322,0.2184,0.1057,0.1808,densenet,gradient,from_scratch,Lung Opacity
0.024400000000000005,0.04529999999999998,0.131,0.1972,0.1066,0.1519,densenet,gradient,from_scratch,Lung Opacity
0.04219999999999999,0.12730000000000002,0.1049,0.2227,0.0627,0.0954,densenet,gradient,from_scratch,Lung Opacity
0.0354,0.0722,0.0796,0.1249,0.0442,0.0527,densenet,gradient,from_scratch,Lung Opacity
0.02579999999999999,0.048,0.1281,0.1663,0.1023,0.1183,densenet,gradient,from_scratch,Lung Opacity
0.008599999999999997,0.014800000000000008,0.118,0.1794,0.1094,0.1646,densenet,gradient,from_scratch,Lung Opacity
0.06570000000000001,0.07160000000000002,0.227,0.2811,0.1613,0.2095,densenet,gradient,from_scratch,Lung Opacity
-0.008500000000000008,-0.020100000000000007,0.2072,0.3615,0.2157,0.3816,densenet,gradient,from_scratch,Lung Opacity
0.005900000000000016,0.005299999999999971,0.2162,0.2905,0.2103,0.2852,densenet,gradient,from_scratch,Lung Opacity
0.1192,0.13879999999999998,0.3101,0.4028,0.1909,0.264,densenet,gradient,from_scratch,Lung Opacity
0.07999999999999999,0.09789999999999999,0.31,0.3608,0.23,0.2629,densenet,gradient,from_scratch,Lung Opacity
0.0889,0.16360000000000002,0.214,0.3173,0.1251,0.1537,densenet,gradient,from_scratch,Lung Opacity
0.04239999999999999,0.062299999999999967,0.1969,0.2941,0.1545,0.2318,densenet,gradient,from_scratch,Lung Opacity
0.010999999999999982,0.010899999999999993,0.1946,0.2392,0.1836,0.2283,densenet,gradient,from_scratch,Lung Opacity
0.06870000000000001,0.0938,0.2656,0.3449,0.1969,0.2511,densenet,gradient,from_scratch,Lung Opacity
0.04190000000000002,0.0713,0.2068,0.264,0.1649,0.1927,densenet,gradient,from_scratch,Lung Opacity
-0.020699999999999996,-0.0494,0.1434,0.2097,0.1641,0.2591,densenet,gradient,from_scratch,Lung Opacity
0.01630000000000001,0.014399999999999968,0.1962,0.3207,0.1799,0.3063,densenet,gradient,from_scratch,Lung Opacity
0.036699999999999997,0.08750000000000001,0.0923,0.1522,0.0556,0.0647,densenet,gradient,from_scratch,Lung Opacity
0.023400000000000004,0.0232,0.1199,0.2122,0.0965,0.189,densenet,gradient,from_scratch,Lung Opacity
0.02180000000000004,0.030100000000000016,0.3048,0.3476,0.283,0.3175,densenet,gradient,from_scratch,Lung Opacity
0.017600000000000005,-0.0015000000000000013,0.2136,0.3242,0.196,0.3257,densenet,gradient,from_scratch,Lung Opacity
0.005600000000000022,0.0022999999999999965,0.1342,0.2091,0.1286,0.2068,densenet,gradient,from_scratch,Lung Opacity
0.017300000000000003,0.07250000000000001,0.0656,0.1947,0.0483,0.1222,densenet,gradient,from_scratch,Lung Opacity
0.00030000000000002247,-0.0023000000000000242,0.2136,0.3193,0.2133,0.3216,densenet,gradient,from_scratch,Lung Opacity
0.0505,0.10949999999999999,0.1267,0.2349,0.0762,0.1254,densenet,gradient,from_scratch,Lung Opacity
-0.05630000000000002,-0.061,0.2556,0.3,0.3119,0.361,densenet,gradient,from_scratch,Lung Opacity
0.00880000000000001,0.011600000000000006,0.07,0.0651,0.0612,0.0535,densenet,gradient,from_scratch,Lung Opacity
0.04980000000000001,0.0557,0.2225,0.2964,0.1727,0.2407,densenet,gradient,from_scratch,Lung Opacity
-0.03740000000000002,-0.04799999999999999,0.2492,0.2926,0.2866,0.3406,densenet,gradient,from_scratch,Lung Opacity
0.050299999999999984,0.04910000000000003,0.2834,0.3462,0.2331,0.2971,densenet,gradient,from_scratch,Lung Opacity
0.018299999999999983,0.004599999999999993,0.3505,0.3615,0.3322,0.3569,densenet,gradient,from_scratch,Lung Opacity
0.13579999999999998,0.259,0.1999,0.391,0.0641,0.132,densenet,gradient,from_scratch,Lung Opacity
0.0669,0.1245,0.1308,0.2331,0.0639,0.1086,densenet,gradient,from_scratch,Lung Opacity
0.0232,0.040700000000000014,0.2029,0.3138,0.1797,0.2731,densenet,gradient,from_scratch,Lung Opacity
0.022800000000000015,0.03210000000000002,0.2129,0.2781,0.1901,0.246,densenet,gradient,from_scratch,Lung Opacity
0.03319999999999998,0.0524,0.2249,0.3271,0.1917,0.2747,densenet,gradient,from_scratch,Lung Opacity
-0.01319999999999999,-0.022299999999999986,0.2881,0.329,0.3013,0.3513,densenet,gradient,from_scratch,Lung Opacity
0.0411,0.09029999999999996,0.1719,0.2689,0.1308,0.1786,densenet,gradient,from_scratch,Lung Opacity
0.006999999999999992,0.023499999999999993,0.075,0.1364,0.068,0.1129,densenet,gradient,from_scratch,Lung Opacity
0.022699999999999998,0.04130000000000003,0.1772,0.2629,0.1545,0.2216,densenet,gradient,from_scratch,Lung Opacity
0.00040000000000001146,-0.01689999999999997,0.2346,0.2967,0.2342,0.3136,densenet,gradient,from_scratch,Lung Opacity
0.0895,0.10289999999999999,0.2819,0.3489,0.1924,0.246,densenet,gradient,from_scratch,Lung Opacity
0.053700000000000025,0.03870000000000001,0.3123,0.3572,0.2586,0.3185,densenet,gradient,from_scratch,Lung Opacity
0.002599999999999991,-0.0116,0.2329,0.3358,0.2303,0.3474,densenet,gradient,from_scratch,Lung Opacity
0.08050000000000002,0.0912,0.2766,0.3657,0.1961,0.2745,densenet,gradient,from_scratch,Lung Opacity
0.09110000000000001,0.07150000000000001,0.4101,0.5027,0.319,0.4312,densenet,gradient,from_scratch,Lung Opacity
0.013700000000000018,0.026599999999999957,0.199,0.3202,0.1853,0.2936,densenet,gradient,from_scratch,Lung Opacity
0.022300000000000014,0.056999999999999995,0.1507,0.2597,0.1284,0.2027,densenet,gradient,from_scratch,Lung Opacity
0.0532,0.08180000000000001,0.1772,0.3244,0.124,0.2426,densenet,gradient,from_scratch,Lung Opacity
0.056599999999999984,0.08560000000000001,0.2299,0.2913,0.1733,0.2057,densenet,gradient,from_scratch,Lung Opacity
0.05559999999999998,0.06340000000000001,0.2287,0.3357,0.1731,0.2723,densenet,gradient,from_scratch,Lung Opacity
0.03359999999999999,0.06510000000000005,0.2663,0.4,0.2327,0.3349,densenet,gradient,from_scratch,Lung Opacity
0.11100000000000002,0.1714,0.2464,0.3871,0.1354,0.2157,densenet,gradient,from_scratch,Lung Opacity
0.01419999999999999,0.0013000000000000234,0.3189,0.3795,0.3047,0.3782,densenet,gradient,from_scratch,Lung Opacity
0.0343,0.0587,0.1662,0.2457,0.1319,0.187,densenet,gradient,from_scratch,Lung Opacity
0.03210000000000002,0.02579999999999999,0.2889,0.3699,0.2568,0.3441,densenet,gradient,from_scratch,Lung Opacity
